days_into_transition,doc_id,indexed_cjk_chars,period,provenance_status,published_at,published_month,recommended_role,source,value_status,visibility_evidence,discourse_all_markers_per_10k_cjk,discourse_booster_markers_per_10k_cjk,discourse_causal_markers_per_10k_cjk,discourse_contrast_markers_per_10k_cjk,discourse_directive_markers_per_10k_cjk,discourse_enumeration_markers_per_10k_cjk,discourse_framing_markers_per_10k_cjk,discourse_hedge_markers_per_10k_cjk,discourse_marker_type_coverage,discourse_metadiscourse_markers_per_10k_cjk,discourse_summary_markers_per_10k_cjk,hypothesis_abstract_shells_per_1k_cjk,hypothesis_complete_contrast_frames_per_1k_sentences,hypothesis_emphatic_frames_per_1k_cjk,hypothesis_meta_frames_per_1k_cjk,hypothesis_referential_sentence_opening_ratio,surface_adjacent_sentence_length_change,surface_ascii_letter_ratio,surface_char_count,surface_cjk_char_count,surface_cjk_char_entropy_bits,surface_cjk_char_mattr,surface_cjk_char_type_token_ratio,surface_cjk_ratio,surface_colon_density,surface_comma_density,surface_compression_ratio,surface_dash_density,surface_digit_ratio,surface_exact_paragraph_repeat_ratio,surface_exact_sentence_repeat_ratio,surface_exclamatory_sentence_ratio,surface_list_item_ratio,surface_long_paragraph_ratio,surface_mean_paragraph_cjk_chars,surface_mean_sentence_cjk_chars,surface_mean_sentences_per_paragraph,surface_non_whitespace_char_count,surface_paragraph_count,surface_paragraph_length_cv,surface_paragraph_opening_repeat_ratio,surface_parenthesis_density,surface_period_density,surface_punctuation_density,surface_punctuation_entropy_bits,surface_question_sentence_ratio,surface_quote_mark_density,surface_repeated_char_ngram_ratio,surface_semicolon_density,surface_sentence_count,surface_sentence_length_autocorrelation,surface_sentence_length_cv,surface_sentence_opening_repeat_ratio,surface_short_paragraph_ratio,surface_url_count_per_1000_cjk,title_ascii_letter_ratio,title_body_cjk_type_overlap,title_cjk_char_count,title_colon_present,title_digit_present,title_exclamation_present,title_question_present,title_quote_present
,8d03602a0069443799951a8d,992,pre,model_assisted_original,2021-10-21,2021-10,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,40.32258064516129,0.0,10.080645161290322,10.080645161290322,20.161290322580644,0.0,0.0,0.0,0.10256410256410256,10.080645161290322,10.080645161290322,5.040322580645161,0.0,1.0080645161290323,0.0,0.06896551724137931,0.478182603686636,0.083668543845535,1332,992,7.6769522248380255,0.47318864097363084,0.3316532258064516,0.7980691874497184,0.004827031375703942,0.03298471440064361,0.5321387940841866,0.0008045052292839903,0.03700724054706356,0.0,0.034482758620689655,0.0,0.0,0.0,47.23809523809524,34.206896551724135,1.9523809523809523,1243,21,0.9615487735079001,0.0,0.0016090104585679806,0.02333065164923572,0.08125502815768303,2.433317647862616,0.10344827586206896,0.017699115044247787,0.0788675429726997,0.0,29,0.1779102511900431,0.4526535209933067,0.034482758620689655,0.38095238095238093,0.0,0.10810810810810811,1.0,25,0.0,1.0,0.0,0.0,0.0
,cbf364e6fe771c6b1f5d5147,4027,pre,model_assisted_original,2021-10-24,2021-10,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,49.66476285075739,0.0,12.416190712689348,24.832381425378696,37.24857213806804,4.966476285075739,0.0,44.69828656568165,0.1794871794871795,0.0,7.449714427613609,7.201390613359822,0.0,0.24832381425378697,0.24832381425378697,0.11,0.6581835238403403,0.21849303574425238,6369,4027,8.07297879106132,0.3967471655328798,0.14775266948100324,0.6757845276053029,0.010236616882027186,0.029199530122503776,0.42373211963589075,0.00704816244336298,0.005202215136767914,0.1076923076923077,0.01,0.02,0.13076923076923078,0.007692307692307693,30.976923076923075,40.27,1.4153846153846155,5959,130,1.310041713942154,0.16964285714285715,0.011075683839570397,0.017452592716898807,0.10052022151367679,3.6356855639996475,0.0,0.022151367679140794,0.14587475149105367,0.0010068803490518544,100,0.19370706307571733,0.7949686959602115,0.0707070707070707,0.5692307692307692,0.49664762850757393,0.0,0.9,21,0.0,0.0,1.0,1.0,0.0
,cf487d67cd440c9b22a5e164,2629,pre,model_assisted_original,2021-10-29,2021-10,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,49.44845949030049,3.8037276531000384,3.8037276531000384,15.214910612400153,34.23354887790034,11.411182959300113,15.214910612400153,15.214910612400153,0.2564102564102564,0.0,3.8037276531000384,4.94484594903005,0.0,0.0,0.0,0.09230769230769231,0.4910077500950932,0.07894736842105263,3313,2629,8.155073486316295,0.4724169014084507,0.2114872575123621,0.8335447051363348,0.004121750158528852,0.04185161699429296,0.5046976898419365,0.0012682308180088776,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,58.422222222222224,40.44615384615385,1.6666666666666667,3154,45,0.47573123067716055,0.044444444444444446,0.0012682308180088776,0.02060875079264426,0.07545973367152822,2.242794364177202,0.06153846153846154,0.0063411540900443885,0.04379284082254379,0.0,65,0.06517935944590153,0.4280172323730525,0.046153846153846156,0.1111111111111111,0.0,0.2222222222222222,1.0,13,0.0,0.0,0.0,0.0,0.0
,6854781da914303f64c7c7fb,1076,pre,model_assisted_original,2021-11-07,2021-11,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,55.762081784386616,0.0,9.293680297397769,27.881040892193308,0.0,9.293680297397769,9.293680297397769,27.881040892193308,0.1282051282051282,0.0,0.0,3.717472118959108,0.0,0.929368029739777,0.0,0.08823529411764706,0.4356764672749803,0.3397220891231433,2223,1076,7.889621188071126,0.4993587521663778,0.3643122676579926,0.5155725922376617,0.004312410158121706,0.02347867752755151,0.5597112860892388,0.023957834211787255,0.05079060852898898,0.0,0.0,0.0,0.0,0.0,39.851851851851855,31.647058823529413,1.6666666666666667,2087,27,0.944678716301584,0.0,0.0009583133684714902,0.020603737422137038,0.09391471011020604,2.8191704221949396,0.0,0.0014374700527072352,0.047530288909599254,0.0,34,0.07635909560305619,0.4348727421935741,0.0,0.18518518518518517,5.5762081784386615,0.3103448275862069,0.8333333333333334,18,1.0,0.0,0.0,0.0,0.0
,531294d76613f7f5fddf19b4,1498,pre,model_assisted_original,2021-11-08,2021-11,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,6.675567423230975,0.0,0.0,0.0,20.026702269692926,0.0,6.675567423230975,26.7022696929239,0.02564102564102564,0.0,0.0,2.67022696929239,0.0,0.0,0.0,0.07317073170731707,0.7519859813084112,0.10518369401107197,2075,1498,8.082952940989266,0.46363363363363364,0.2817089452603471,0.7539003522898843,0.0050327126321087065,0.03925515853044791,0.5255623721881391,0.004529441368897836,0.04026170105686965,0.0,0.0,0.0,0.0,0.0,46.8125,36.53658536585366,1.625,1987,32,0.704544079096357,0.06451612903225806,0.0035228988424760945,0.02415702063412179,0.10015098137896326,3.175224966044409,0.024390243902439025,0.012078510317060896,0.05217391304347826,0.0,41,0.06930831042310567,0.6880428035086714,0.05,0.1875,2.67022696929239,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0
,8cd3fe1399c8358f475a92de,1185,pre,model_assisted_original,2021-11-22,2021-11,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,59.07172995780591,0.0,8.438818565400844,16.877637130801688,25.31645569620253,33.755274261603375,0.0,0.0,0.15384615384615385,0.0,0.0,4.219409282700422,0.0,0.0,0.0,0.09090909090909091,0.505617088607595,0.3513628620102215,2630,1185,7.401984639686028,0.37126239067055394,0.2514767932489452,0.5046848381601363,0.002981260647359455,0.02938671209540034,0.47961312345913143,0.02555366269165247,0.02938671209540034,0.0,0.0,0.0,0.0,0.0,43.888888888888886,35.90909090909091,1.7777777777777777,2348,27,1.0421097012245477,0.0,0.019591141396933562,0.014906303236797274,0.09795570698466781,3.2113550196432366,0.030303030303030304,0.0008517887563884157,0.077834179357022,0.0012776831345826234,33,0.06667054555126425,0.4767745786270223,0.0,0.37037037037037035,0.8438818565400844,0.5952380952380952,0.8666666666666667,15,0.0,0.0,0.0,0.0,0.0
,24c80060d517bd05639eb7a7,2391,pre,model_assisted_original,2022-02-06,2022-02,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,16.72940192388122,0.0,4.182350480970305,8.36470096194061,12.547051442910915,4.182350480970305,0.0,0.0,0.07692307692307693,0.0,0.0,4.182350480970306,0.0,0.0,0.0,0.08064516129032258,0.5079841756312949,0.27664516129032257,4224,2391,7.670808289343629,0.3771627906976744,0.17105813467168549,0.6170322580645161,0.00464516129032258,0.02967741935483871,0.45535527143156573,0.007225806451612903,0.016,0.03125,0.0,0.0,0.03125,0.0,37.359375,38.564516129032256,1.453125,3875,64,0.8173180727774751,0.09836065573770492,0.017548387096774195,0.01858064516129032,0.09006451612903225,3.5278655708463935,0.016129032258064516,0.004129032258064516,0.11809045226130653,0.001032258064516129,62,0.3637692514858866,0.7061042635199694,0.03225806451612903,0.375,1.2547051442910915,0.0975609756097561,0.9583333333333334,31,1.0,0.0,0.0,0.0,1.0
,559c8442eaab83bf1ed67488,2933,pre,model_assisted_original,2022-02-09,2022-02,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,27.27582679849983,0.0,6.818956699624957,3.4094783498124785,34.094783498124784,17.047391749062392,0.0,23.86634844868735,0.1794871794871795,0.0,0.0,5.114217524718718,0.0,0.6818956699624957,0.0,0.08695652173913043,0.5307053609033112,0.21408711770157554,4638,2933,7.913497459746167,0.4157904683648315,0.16706443914081145,0.6795644114921223,0.007877664504170528,0.028730305838739572,0.45967378570784895,0.004402224281742354,0.009267840593141797,0.12781954887218044,0.0,0.0,0.0,0.0,22.05263157894737,42.507246376811594,1.2255639097744362,4316,133,1.211928514550213,0.20909090909090908,0.014828544949026877,0.0206209453197405,0.09476367006487488,3.7354823709001943,0.0,0.0027803521779425394,0.12320819112627987,0.004402224281742354,69,0.010790902486203059,0.5489594727770928,0.07246376811594203,0.518796992481203,3.068530514831231,0.18604651162790697,0.8888888888888888,27,0.0,1.0,0.0,0.0,1.0
,089624981eae4b7dd6f3e566,2235,pre,model_assisted_original,2022-03-11,2022-03,pre_candidate_pool_not_matched,jiqizhixin,human_kept,editorial_source_only_unverified,62.639821029082775,4.47427293064877,4.47427293064877,4.47427293064877,40.26845637583893,35.79418344519016,17.89709172259508,0.0,0.1794871794871795,0.0,0.0,4.026845637583893,0.0,0.0,0.447427293064877,0.07547169811320754,0.5280846670108416,0.0780399274047187,2813,2235,8.077424447292655,0.41569009216589864,0.2174496644295302,0.8112522686025408,0.0018148820326678765,0.043557168784029036,0.47934315130978755,0.001088929219600726,0.035208711433756805,0.0,0.0,0.0,0.0,0.10714285714285714,79.82142857142857,42.16981132075472,2.0714285714285716,2755,28,0.8631709774141615,0.14285714285714285,0.003629764065335753,0.020326678765880218,0.07549909255898367,2.5139569818356122,0.0,0.003629764065335753,0.10797491039426524,0.0003629764065335753,53,0.3475416653556746,0.620495680258295,0.09433962264150944,0.2857142857142857,0.0,0.17142857142857143,1.0,20,1.0,1.0,0.0,0.0,0.0
,774e84408a478c4cdef91612,1367,pre,model_assisted_original,2022-06-23,2022-06,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,95.09875640087785,7.31528895391368,29.26115581565472,21.945866861741038,73.1528895391368,21.945866861741038,21.945866861741038,43.891733723482076,0.15384615384615385,0.0,0.0,2.194586686174104,0.0,1.463057790782736,0.0,0.10526315789473684,0.5837600585223116,0.21247311827956988,2579,1367,7.956018563386798,0.4538617511520737,0.3130943672275055,0.5879569892473119,0.005161290322580645,0.034408602150537634,0.5518157661647476,0.006021505376344086,0.09591397849462366,0.13793103448275862,0.0,0.0,0.017241379310344827,0.0,23.56896551724138,23.982456140350877,1.4310344827586208,2325,58,1.0958656891602172,0.02631578947368421,0.004301075268817204,0.028817204301075268,0.10365591397849462,3.0967551429842417,0.017543859649122806,0.006021505376344086,0.04105571847507331,0.00043010752688172043,57,-0.10224514845965275,0.48992342123462146,0.017857142857142856,0.3793103448275862,3.6576444769568397,0.05263157894736842,0.7619047619047619,23,1.0,1.0,0.0,1.0,0.0
,fed800d69c7a49240165e168,5074,pre,model_assisted_original,2022-07-04,2022-07,pre_candidate_pool_not_matched,jiqizhixin,model_assisted_substantive,editorial_source_only_unverified,61.095782420181315,3.9416633819471816,9.854158454867955,5.912495072920772,33.50413874655104,39.41663381947182,1.9708316909735908,7.883326763894363,0.41025641025641024,0.0,3.9416633819471816,8.671659440283799,0.0,0.19708316909735907,0.0,0.09565217391304348,0.5282434011714348,0.10666244658965027,6453,5074,8.241126696377837,0.432895737704918,0.1271186440677966,0.802975154296566,0.00332331065041937,0.04731761354644722,0.4417240790297785,0.001424275993036873,0.007279632853299573,0.06422018348623854,0.0,0.0,0.027522935779816515,0.0,46.55045871559633,44.12173913043478,1.4311926605504588,6319,109,0.943002249205419,0.12087912087912088,0.003956322202880202,0.019306852350055387,0.08276626048425384,2.5888431442060504,0.06956521739130435,0.00253204620984333,0.09879708144350227,0.001582528881152081,115,0.0941388940295512,0.514025020699992,0.11304347826086956,0.26605504587155965,0.7883326763894363,0.0,0.8823529411764706,19,0.0,0.0,0.0,0.0,0.0
,2a475daf899a6a7502020cfb,989,pre,model_assisted_original,2022-08-25,2022-08,pre_candidate_pool_not_matched,jiqizhixin,human_kept,editorial_source_only_unverified,20.222446916076848,0.0,0.0,10.111223458038424,10.111223458038424,0.0,0.0,0.0,0.05128205128205128,10.111223458038424,0.0,3.033367037411527,0.0,0.0,0.0,0.13636363636363635,0.34638162646251625,0.1310888252148997,1414,989,8.01831290755861,0.5167632653061225,0.38119312436804853,0.7084527220630372,0.0,0.054441260744985676,0.5601671309192201,0.0164756446991404,0.05945558739255014,0.0,0.0,0.0,0.0,0.0,70.64285714285714,44.95454545454545,1.7142857142857142,1396,14,0.5297557434043251,0.0,0.0014326647564469914,0.025071633237822348,0.1010028653295129,2.3863926431778864,0.0,0.0,0.05476673427991886,0.0,22,0.03352909030478863,0.35626103462564623,0.0,0.14285714285714285,0.0,0.0967741935483871,0.9285714285714286,15,0.0,1.0,0.0,0.0,0.0
,49beb93225d8c3fa08fa47c5,596,pre,model_assisted_original,2022-09-01,2022-09,pre_candidate_pool_not_matched,jiqizhixin,human_kept,editorial_source_only_unverified,33.557046979865774,0.0,0.0,0.0,16.778523489932887,33.557046979865774,0.0,0.0,0.02564102564102564,0.0,0.0,3.3557046979865772,0.0,0.0,0.0,0.0,0.5863652419639703,0.2983479105928086,1132,596,7.626077007035333,0.48659793814432983,0.4563758389261745,0.5792031098153547,0.0009718172983479105,0.0369290573372206,0.6209677419354839,0.0,0.04470359572400389,0.08333333333333333,0.0,0.0,0.0,0.0,16.555555555555557,29.8,1.25,1029,36,1.1648694602489784,0.10344827586206896,0.008746355685131196,0.019436345966958212,0.07774538386783285,2.7046381430998934,0.0,0.009718172983479106,0.03204047217537943,0.0,20,-0.2639891170257365,0.4943945051879681,0.0,0.6388888888888888,0.0,0.34375,1.0,20,0.0,0.0,0.0,0.0,0.0
