doc_id,feature,value,huber_location,robust_scale,robust_z,huber_weight
089624981eae4b7dd6f3e566,surface_mean_sentences_per_paragraph,2.0714285714285716,1.569786974650427,0.3450879310344829,1.4536631150047905,1.0
089624981eae4b7dd6f3e566,surface_paragraph_length_cv,0.8631709774141615,1.0020469195151525,0.24687143720403323,-0.5625435800667915,1.0
089624981eae4b7dd6f3e566,surface_paragraph_opening_repeat_ratio,0.14285714285714285,0.08266723365810803,0.08001333333333331,0.7522484902395622,1.0
089624981eae4b7dd6f3e566,surface_parenthesis_density,0.003629764065335753,0.0053009095128603205,0.003960692803170956,-0.4219326089078754,1.0
089624981eae4b7dd6f3e566,surface_period_density,0.020326678765880218,0.02034419466897416,0.003984378756583494,-0.004396144082688069,1.0
089624981eae4b7dd6f3e566,surface_punctuation_density,0.07549909255898367,0.08651204737899698,0.014255781675523847,-0.7725254967198161,1.0
089624981eae4b7dd6f3e566,surface_question_sentence_ratio,0.0,0.018207354835707106,0.026771200076315144,-0.6801097740782793,1.0
089624981eae4b7dd6f3e566,surface_quote_mark_density,0.003629764065335753,0.005179327501890652,0.004691354857248414,-0.33030190290566797,1.0
089624981eae4b7dd6f3e566,surface_repeated_char_ngram_ratio,0.10797491039426524,0.06781045274006121,0.02901975195052154,1.3840386273006098,1.0
089624981eae4b7dd6f3e566,surface_semicolon_density,0.0003629764065335753,0.0005418413998837806,0.0008297758497283761,-0.2155582057597315,1.0
089624981eae4b7dd6f3e566,surface_sentence_length_autocorrelation,0.3475416653556746,0.05421663053443307,0.12347654560371685,2.3755526475662267,0.6314320171084241
089624981eae4b7dd6f3e566,surface_sentence_length_cv,0.620495680258295,0.5098016831146704,0.08279676538573166,1.3369362514094114,1.0
089624981eae4b7dd6f3e566,surface_sentence_opening_repeat_ratio,0.09433962264150944,0.04516234181981178,0.03900709030100334,1.2607267151231918,1.0
089624981eae4b7dd6f3e566,surface_short_paragraph_ratio,0.2857142857142857,0.37280319912215487,0.27085961538461534,-0.32152786337012484,1.0
089624981eae4b7dd6f3e566,surface_url_count_per_1000_cjk,0.0,0.6929687118425703,0.7363297740253291,-0.9411118988904729,1.0
089624981eae4b7dd6f3e566,title_ascii_letter_ratio,0.17142857142857143,0.14094760513286822,0.16028108108108108,0.19017195348391658,1.0
089624981eae4b7dd6f3e566,title_body_cjk_type_overlap,1.0,0.9285548777242683,0.07127884615384622,1.0023327555208545,1.0
089624981eae4b7dd6f3e566,title_colon_present,1.0,0.2503194293366632,0.38143913043478267,1.9654002718829997,0.7632033135738241
089624981eae4b7dd6f3e566,title_digit_present,1.0,0.5217391304347826,0.599404347826087,0.7978935609989627,1.0
089624981eae4b7dd6f3e566,title_exclamation_present,0.0,0.06883112127924186,0.21796521739130437,-0.3157894736740131,1.0
089624981eae4b7dd6f3e566,title_question_present,0.0,0.015568944099160612,0.10898260869565218,-0.14285714285514003,1.0
089624981eae4b7dd6f3e566,title_quote_present,0.0,0.11352355072057607,0.27245652173913043,-0.41666666665175933,1.0
0bacfeaea20d086539948d1d,discourse_all_markers_per_10k_cjk,63.291139240506325,40.876667142727754,19.22853141214044,1.1656881962200505,1.0
0bacfeaea20d086539948d1d,discourse_booster_markers_per_10k_cjk,0.0,1.3390085906316258,2.203583209429566,-0.6076505688107191,1.0
0bacfeaea20d086539948d1d,discourse_causal_markers_per_10k_cjk,0.0,5.198874034200515,6.379518072289156,-0.8149320960125455,1.0
